step,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,CASH_IN,CASH_OUT,DEBIT,PAYMENT,TRANSFER,isFlaggedFraud,isFraud
284,741277.85,741277.85,0,563297.96,1126479.01,0,1,0,0,0,0,1
284,160296.55,160296.55,0,0,0,0,0,0,0,1,0,1
284,160296.55,160296.55,0,2195257.38,2355553.93,0,1,0,0,0,0,1
284,800115.05,800115.05,0,0,0,0,0,0,0,1,0,1
284,800115.05,800115.05,0,317406.39,1117521.44,0,1,0,0,0,0,1
284,164502.06,164502.06,0,0,0,0,0,0,0,1,0,1
284,164502.06,164502.06,0,252850.62,417352.68,0,1,0,0,0,0,1
284,558050.49,558050.49,0,0,0,0,0,0,0,1,0,1
284,558050.49,558050.49,0,105134.97,810052.81,0,1,0,0,0,0,1
284,830803.43,830803.43,0,0,0,0,0,0,0,1,0,1
284,830803.43,830803.43,0,42598.43,873401.86,0,1,0,0,0,0,1
284,498747.55,498747.55,0,0,0,0,0,0,0,1,0,1
284,498747.55,498747.55,0,0,498747.55,0,1,0,0,0,0,1
285,4452001.07,4452001.07,0,0,0,0,0,0,0,1,0,1
285,4452001.07,4452001.07,0,2899087.8,7351088.87,0,1,0,0,0,0,1
285,752639.78,752639.78,0,0,0,0,0,0,0,1,0,1
285,752639.78,752639.78,0,290612.69,1043252.47,0,1,0,0,0,0,1
285,6249265.86,6249265.86,0,0,0,0,0,0,0,1,0,1
285,6249265.86,6249265.86,0,0,6249265.86,0,1,0,0,0,0,1
285,212975.59,212975.59,0,0,0,0,0,0,0,1,0,1
285,212975.59,212975.59,0,1744147.16,1957122.75,0,1,0,0,0,0,1
285,411566.7,411566.7,0,0,0,0,0,0,0,1,0,1
285,411566.7,411566.7,0,0,411566.7,0,1,0,0,0,0,1
285,1421665.98,1421665.98,0,0,0,0,0,0,0,1,0,1
285,1421665.98,1421665.98,0,0,1421665.98,0,1,0,0,0,0,1
285,106654.67,106654.67,0,0,0,0,0,0,0,1,0,1
285,106654.67,106654.67,0,46760.32,153414.99,0,1,0,0,0,0,1
285,179648.89,179648.89,0,0,0,0,0,0,0,1,0,1
285,179648.89,179648.89,0,110176.63,289825.52,0,1,0,0,0,0,1
286,103124.43,103124.43,0,0,0,0,0,0,0,1,0,1
286,103124.43,103124.43,0,0,103124.43,0,1,0,0,0,0,1
286,2674794.22,2674794.22,0,0,0,0,0,0,0,1,0,1
286,2674794.22,2674794.22,0,1380829.87,4055624.09,0,1,0,0,0,0,1
286,132943.98,132943.98,0,0,0,0,0,0,0,1,0,1
286,132943.98,132943.98,0,0,132943.98,0,1,0,0,0,0,1
286,97091.24,97091.24,0,0,0,0,0,0,0,1,0,1
286,97091.24,97091.24,0,88247.71,185338.95,0,1,0,0,0,0,1
287,491847.47,491847.47,0,0,0,0,0,0,0,1,0,1
287,491847.47,491847.47,0,114805.22,606652.69,0,1,0,0,0,0,1
287,712488.25,712488.25,0,0,0,0,0,0,0,1,0,1
287,712488.25,712488.25,0,0,712488.25,0,1,0,0,0,0,1
287,1796406.6,1796406.6,0,0,0,0,0,0,0,1,0,1
287,1796406.6,1796406.6,0,0,1796406.6,0,1,0,0,0,0,1
287,223730.4,223730.4,0,0,0,0,0,0,0,1,0,1
287,223730.4,223730.4,0,3375498.7,3599229.1,0,1,0,0,0,0,1
287,7109453.78,7109453.78,0,0,0,0,0,0,0,1,0,1
287,7109453.78,7109453.78,0,1377347.2,8486800.98,0,1,0,0,0,0,1
288,44116.87,44116.87,0,0,0,0,0,0,0,1,0,1
288,44116.87,44116.87,0,0,44116.87,0,1,0,0,0,0,1
288,21511.22,21511.22,0,0,0,0,0,0,0,1,0,1
288,21511.22,21511.22,0,0,21511.22,0,1,0,0,0,0,1
288,28636.24,28636.24,0,0,0,0,0,0,0,1,0,1
288,28636.24,28636.24,0,24561.4,53197.64,0,1,0,0,0,0,1
288,1905476.22,1905476.22,0,0,0,0,0,0,0,1,0,1
288,1905476.22,1905476.22,0,0,1905476.22,0,1,0,0,0,0,1
288,722832.95,722832.95,0,0,0,0,0,0,0,1,0,1
288,722832.95,722832.95,0,0,722832.95,0,1,0,0,0,0,1
289,602807.17,602807.17,0,0,0,0,0,0,0,1,0,1
289,602807.17,602807.17,0,0,602807.17,0,1,0,0,0,0,1
289,3374.25,3374.25,0,0,0,0,0,0,0,1,0,1
289,3374.25,3374.25,0,94021.36,97395.6,0,1,0,0,0,0,1
289,27759.73,27759.73,0,0,0,0,0,0,0,1,0,1
289,27759.73,27759.73,0,7076299.77,7104059.5,0,1,0,0,0,0,1
289,37974.85,37974.85,0,0,0,0,0,0,0,1,0,1
289,37974.85,37974.85,0,939922.78,977897.62,0,1,0,0,0,0,1
289,196149.04,196149.04,0,0,0,0,0,0,0,1,0,1
289,196149.04,196149.04,0,193203.94,389352.99,0,1,0,0,0,0,1
289,87219.11,87219.11,0,0,0,0,0,0,0,1,0,1
289,87219.11,87219.11,0,45443.64,132662.75,0,1,0,0,0,0,1
290,3275.33,3275.33,0,0,0,0,0,0,0,1,0,1
290,3275.33,3275.33,0,14224439.72,14227715.04,0,1,0,0,0,0,1
290,165368.59,165368.59,0,0,0,0,0,0,0,1,0,1
290,165368.59,165368.59,0,19946.26,185314.85,0,1,0,0,0,0,1
290,1454356.81,1454356.81,0,0,0,0,0,0,0,1,0,1
290,1454356.81,1454356.81,0,2374898.66,3829255.47,0,1,0,0,0,0,1
290,559565.82,559565.82,0,0,0,0,0,0,0,1,0,1
290,559565.82,559565.82,0,310264.17,869829.99,0,1,0,0,0,0,1
291,30820.17,30820.17,0,0,0,0,0,0,0,1,0,1
291,30820.17,30820.17,0,292944.71,323764.88,0,1,0,0,0,0,1
291,1185157.78,1185157.78,0,0,0,0,0,0,0,1,0,1
291,1185157.78,1185157.78,0,0,1185157.78,0,1,0,0,0,0,1
291,145035.4,145035.4,0,0,0,0,0,0,0,1,0,1
291,145035.4,145035.4,0,89193.96,234229.36,0,1,0,0,0,0,1
291,87660.69,87660.69,0,0,0,0,0,0,0,1,0,1
291,87660.69,87660.69,0,2644942.3,2732603,0,1,0,0,0,0,1
291,2324907.08,2324907.08,0,0,0,0,0,0,0,1,0,1
291,2324907.08,2324907.08,0,157275.18,2482182.26,0,1,0,0,0,0,1
292,362335.05,362335.05,0,0,0,0,0,0,0,1,0,1
292,362335.05,362335.05,0,509388.64,871723.69,0,1,0,0,0,0,1
292,38513.19,38513.19,0,0,0,0,0,0,0,1,0,1
292,38513.19,38513.19,0,90999.78,129512.97,0,1,0,0,0,0,1
292,21859.86,21859.86,0,0,0,0,0,0,0,1,0,1
292,21859.86,21859.86,0,0,21859.86,0,1,0,0,0,0,1
292,2582733.46,2582733.46,0,0,0,0,0,0,0,1,0,1
292,2582733.46,2582733.46,0,98889.21,2681622.67,0,1,0,0,0,0,1
293,234673.76,234673.76,0,0,0,0,0,0,0,1,0,1
293,234673.76,234673.76,0,281289.1,515962.86,0,1,0,0,0,0,1
293,530124.99,530124.99,0,0,0,0,0,0,0,1,0,1
293,530124.99,530124.99,0,0,530124.99,0,1,0,0,0,0,1
294,79446.06,79446.06,0,0,0,0,0,0,0,1,0,1
294,79446.06,79446.06,0,0,79446.06,0,1,0,0,0,0,1
294,3731378.32,3731378.32,0,0,0,0,0,0,0,1,0,1
294,3731378.32,3731378.32,0,298582.59,4029960.92,0,1,0,0,0,0,1
294,7809301.98,7809301.98,0,0,0,0,0,0,0,1,0,1
294,7809301.98,7809301.98,0,1159648.02,8968950,0,1,0,0,0,0,1
294,806863.3,806863.3,0,0,0,0,0,0,0,1,0,1
294,806863.3,806863.3,0,2344186.16,3151049.45,0,1,0,0,0,0,1
294,380214.33,380214.33,0,0,0,0,0,0,0,1,0,1
294,380214.33,380214.33,0,53710.43,433924.76,0,1,0,0,0,0,1
294,70173.64,70173.64,0,0,0,0,0,0,0,1,0,1
294,70173.64,70173.64,0,75612.15,145785.79,0,1,0,0,0,0,1
294,21819.57,21819.57,0,0,0,0,0,0,0,1,0,1
294,21819.57,21819.57,0,333325.9,355145.48,0,1,0,0,0,0,1
294,219110.27,219110.27,0,0,0,0,0,0,0,1,0,1
294,219110.27,219110.27,0,402986.55,622096.82,0,1,0,0,0,0,1
294,290090.57,290090.57,0,0,0,0,0,0,0,1,0,1
294,290090.57,290090.57,0,2000395.18,2290485.75,0,1,0,0,0,0,1
295,1748611.28,1748611.28,0,0,0,0,0,0,0,1,0,1
295,1748611.28,1748611.28,0,113025.94,1861637.22,0,1,0,0,0,0,1
295,172344.3,172344.3,0,0,0,0,0,0,0,1,0,1
295,172344.3,172344.3,0,0,172344.3,0,1,0,0,0,0,1
295,162756.9,162756.9,0,0,0,0,0,0,0,1,0,1
295,162756.9,162756.9,0,927190.11,1089947.01,0,1,0,0,0,0,1
295,4531343.47,4531343.47,0,0,0,0,0,0,0,1,0,1
295,4531343.47,4531343.47,0,0,4531343.47,0,1,0,0,0,0,1
295,9366.63,9366.63,0,0,0,0,0,0,0,1,0,1
295,9366.63,9366.63,0,51153.4,60520.03,0,1,0,0,0,0,1
296,40593.23,40593.23,0,0,0,0,0,0,0,1,0,1
296,40593.23,40593.23,0,173347.8,213941.02,0,1,0,0,0,0,1
296,890964.06,890964.06,0,0,0,0,0,0,0,1,0,1
296,890964.06,890964.06,0,171113.6,1062077.66,0,1,0,0,0,0,1
296,10000000,15591414.49,5591414.49,0,0,0,0,0,0,1,0,1
296,10000000,10000000,0,920463.99,10920463.99,0,1,0,0,0,0,1
296,5591414.49,5591414.49,0,0,0,0,0,0,0,1,0,1
296,5591414.49,5591414.49,0,686963.07,6278377.55,0,1,0,0,0,0,1
296,716273.17,716273.17,0,0,0,0,0,0,0,1,0,1
296,716273.17,716273.17,0,0,716273.17,0,1,0,0,0,0,1
296,282272.93,282272.93,0,0,0,0,0,0,0,1,0,1
296,282272.93,282272.93,0,142251.44,424524.37,0,1,0,0,0,0,1
296,717046.74,717046.74,0,0,0,0,0,0,0,1,0,1
296,717046.74,717046.74,0,313951.85,1030998.59,0,1,0,0,0,0,1
296,3080973.39,3080973.39,0,0,0,0,0,0,0,1,0,1
296,3080973.39,3080973.39,0,201833.93,3282807.32,0,1,0,0,0,0,1
296,3043141.07,3043141.07,0,0,0,0,0,0,0,1,0,1
296,3043141.07,3043141.07,0,112602.16,3155743.23,0,1,0,0,0,0,1
296,261874.86,261874.86,0,0,0,0,0,0,0,1,0,1
296,261874.86,261874.86,0,0,261874.86,0,1,0,0,0,0,1
296,312151.06,312151.06,0,0,0,0,0,0,0,1,0,1
296,312151.06,312151.06,0,181590.34,493741.41,0,1,0,0,0,0,1
297,2131624.18,2131624.18,0,0,0,0,0,0,0,1,0,1
297,2131624.18,2131624.18,0,227891.76,2359515.95,0,1,0,0,0,0,1
297,57466.42,57466.42,0,0,0,0,0,0,0,1,0,1
297,57466.42,57466.42,0,1001258.8,1058725.22,0,1,0,0,0,0,1
297,5591647.96,5591647.96,0,0,0,0,0,0,0,1,0,1
297,5591647.96,5591647.96,0,952338.2,6543986.15,0,1,0,0,0,0,1
297,3105902.49,3105902.49,0,0,0,0,0,0,0,1,0,1
297,3105902.49,3105902.49,0,2966634.88,6072537.37,0,1,0,0,0,0,1
298,40043.74,40043.74,0,0,0,0,0,0,0,1,0,1
298,40043.74,40043.74,0,1462828.02,1502871.76,0,1,0,0,0,0,1
298,488030.08,488030.08,0,0,0,0,0,0,0,1,0,1
298,488030.08,488030.08,0,64147.06,552177.14,0,1,0,0,0,0,1
299,5166728.87,5166728.87,0,0,0,0,0,0,0,1,0,1
299,5166728.87,5166728.87,0,0,5166728.87,0,1,0,0,0,0,1
299,677503.25,677503.25,0,0,0,0,0,0,0,1,0,1
299,677503.25,677503.25,0,2708553.09,3386056.34,0,1,0,0,0,0,1
299,935790.41,935790.41,0,0,0,0,0,0,0,1,0,1
299,935790.41,935790.41,0,2889033.29,3824823.7,0,1,0,0,0,0,1
299,1150561.97,1150561.97,0,0,0,0,0,0,0,1,0,1
299,1150561.97,1150561.97,0,497440.37,1648002.34,0,1,0,0,0,0,1
299,1158358.08,1158358.08,0,0,0,0,0,0,0,1,0,1
299,1158358.08,1158358.08,0,0,1158358.08,0,1,0,0,0,0,1
300,264058.41,264058.41,0,0,0,0,0,0,0,1,0,1
300,264058.41,264058.41,0,3298139.38,3562197.79,0,1,0,0,0,0,1
300,176059.16,176059.16,0,0,0,0,0,0,0,1,0,1
300,176059.16,176059.16,0,105783.21,281842.36,0,1,0,0,0,0,1
300,794421.26,794421.26,0,0,0,0,0,0,0,1,0,1
300,794421.26,794421.26,0,23123.74,817545,0,1,0,0,0,0,1
300,774761.84,774761.84,0,0,0,0,0,0,0,1,0,1
300,774761.84,774761.84,0,153301.73,928063.57,0,1,0,0,0,0,1
301,82665.47,82665.47,0,0,0,0,0,0,0,1,0,1
301,82665.47,82665.47,0,122651.87,205317.34,0,1,0,0,0,0,1
301,408724.54,408724.54,0,0,0,0,0,0,0,1,0,1
301,408724.54,408724.54,0,0,408724.54,0,1,0,0,0,0,1
302,43235.71,43235.71,0,0,0,0,0,0,0,1,0,1
302,43235.71,43235.71,0,54838.13,98073.84,0,1,0,0,0,0,1
302,1788729.73,1788729.73,0,0,0,0,0,0,0,1,0,1
302,1788729.73,1788729.73,0,109598.5,1898328.23,0,1,0,0,0,0,1
302,1011249.64,1011249.64,0,0,0,0,0,0,0,1,0,1
302,1011249.64,1011249.64,0,56305.88,1067555.52,0,1,0,0,0,0,1
302,633384.46,633384.46,0,0,0,0,0,0,0,1,0,1
302,633384.46,633384.46,0,0,633384.46,0,1,0,0,0,0,1
303,199870.29,199870.29,0,0,0,0,0,0,0,1,0,1
303,199870.29,199870.29,0,312392.33,512262.62,0,1,0,0,0,0,1
303,447009.83,447009.83,0,0,0,0,0,0,0,1,0,1
303,447009.83,447009.83,0,45138.12,492147.95,0,1,0,0,0,0,1
303,786480.78,786480.78,0,0,0,0,0,0,0,1,0,1
303,786480.78,786480.78,0,1590386.44,2376867.23,0,1,0,0,0,0,1
303,322585.04,322585.04,0,0,0,0,0,0,0,1,0,1
303,322585.04,322585.04,0,44013.15,366598.2,0,1,0,0,0,0,1
303,10000000,25614246.07,15614246.07,0,0,0,0,0,0,1,0,1
303,10000000,10000000,0,339202.58,10339202.58,0,1,0,0,0,0,1
303,10000000,15614246.07,5614246.07,0,0,0,0,0,0,1,0,1
303,10000000,10000000,0,235903.82,10235903.82,0,1,0,0,0,0,1
303,5614246.07,5614246.07,0,0,0,0,0,0,0,1,0,1
303,5614246.07,5614246.07,0,0,5614246.07,0,1,0,0,0,0,1
304,46661.03,46661.03,0,0,0,0,0,0,0,1,0,1
304,46661.03,46661.03,0,587237.65,633898.68,0,1,0,0,0,0,1
305,447589.21,447589.21,0,0,0,0,0,0,0,1,0,1
305,447589.21,447589.21,0,0,447589.21,0,1,0,0,0,0,1
305,1754597.44,1754597.44,0,0,0,0,0,0,0,1,0,1
305,1754597.44,1754597.44,0,354948.04,2109545.48,0,1,0,0,0,0,1
305,10000000,12321633.57,2321633.57,0,0,0,0,0,0,1,0,1
305,10000000,10000000,0,0,10000000,0,1,0,0,0,0,1
305,2321633.57,2321633.57,0,0,0,0,0,0,0,1,0,1
305,2321633.57,2321633.57,0,0,2321633.57,0,1,0,0,0,0,1
305,1309602.55,1309602.55,0,0,0,0,0,0,0,1,0,1
305,1309602.55,1309602.55,0,119342.55,1428945.1,0,1,0,0,0,0,1
305,456930.88,456930.88,0,0,0,0,0,0,0,1,0,1
305,456930.88,456930.88,0,0,456930.88,0,1,0,0,0,0,1
305,39342.59,39342.59,0,0,0,0,0,0,0,1,0,1
305,39342.59,39342.59,0,0,39342.59,0,1,0,0,0,0,1
306,143175.23,143175.23,0,0,0,0,0,0,0,1,0,1
306,143175.23,143175.23,0,695647.18,838822.41,0,1,0,0,0,0,1
306,4262592.28,4262592.28,0,0,0,0,0,0,0,1,0,1
306,4262592.28,4262592.28,0,237422.88,4500015.17,0,1,0,0,0,0,1
306,10000000,10850530.59,850530.59,0,0,0,0,0,0,1,0,1
306,10000000,10000000,0,295862.46,10295862.46,0,1,0,0,0,0,1
306,850530.59,850530.59,0,0,0,0,0,0,0,1,0,1
306,850530.59,850530.59,0,177074.44,1027605.03,0,1,0,0,0,0,1
306,521986.29,521986.29,0,0,0,0,0,0,0,1,0,1
306,521986.29,521986.29,0,3392896.17,3914882.45,0,1,0,0,0,0,1
306,2052851.64,2052851.64,0,0,0,0,0,0,0,1,0,1
306,2052851.64,2052851.64,0,2785850.47,4838702.12,0,1,0,0,0,0,1
307,2343696.85,2343696.85,0,0,0,0,0,0,0,1,0,1
307,2343696.85,2343696.85,0,158778.61,2502475.46,0,1,0,0,0,0,1
307,441423.44,441423.44,0,0,0,0,0,0,0,1,0,1
307,441423.44,441423.44,0,671179.67,1112603.11,0,1,0,0,0,0,1
307,272187.2,272187.2,0,0,0,0,0,0,0,1,0,1
307,272187.2,272187.2,0,0,272187.2,0,1,0,0,0,0,1
307,222735.34,222735.34,0,0,0,0,0,0,0,1,0,1
307,222735.34,222735.34,0,0,222735.34,0,1,0,0,0,0,1
307,1072345.79,1072345.79,0,0,0,0,0,0,0,1,0,1
307,1072345.79,1072345.79,0,0,1072345.79,0,1,0,0,0,0,1
307,1749325.14,1749325.14,0,0,0,0,0,0,0,1,0,1
307,1749325.14,1749325.14,0,1327198.86,3076524,0,1,0,0,0,0,1
307,16734.61,16734.61,0,0,0,0,0,0,0,1,0,1
307,16734.61,16734.61,0,0,16734.61,0,1,0,0,0,0,1
307,376367.26,376367.26,0,0,0,0,0,0,0,1,0,1
307,376367.26,376367.26,0,0,376367.26,0,1,0,0,0,0,1
308,6647155.99,6647155.99,0,0,0,0,0,0,0,1,0,1
308,6647155.99,6647155.99,0,0,6647155.99,0,1,0,0,0,0,1
308,443682.96,443682.96,0,0,0,0,0,0,0,1,0,1
308,443682.96,443682.96,0,587076.1,1030759.06,0,1,0,0,0,0,1
308,178180.03,178180.03,0,0,0,0,0,0,0,1,0,1
308,178180.03,178180.03,0,114156.1,292336.13,0,1,0,0,0,0,1
309,96474.91,96474.91,0,0,0,0,0,0,0,1,0,1
309,96474.91,96474.91,0,0,96474.91,0,1,0,0,0,0,1
309,2019508.99,2019508.99,0,0,0,0,0,0,0,1,0,1
309,2019508.99,2019508.99,0,15973.05,2035482.04,0,1,0,0,0,0,1
309,3490916,3490916,0,0,0,0,0,0,0,1,0,1
309,3490916,3490916,0,112756.43,3603672.42,0,1,0,0,0,0,1
309,222694.08,222694.08,0,0,0,0,0,0,0,1,0,1
309,222694.08,222694.08,0,0,222694.08,0,1,0,0,0,0,1
310,5239429.19,5239429.19,0,0,0,0,0,0,0,1,0,1
310,5239429.19,5239429.19,0,20373.48,5259802.67,0,1,0,0,0,0,1
310,1085637.56,1085637.56,0,0,0,0,0,0,0,1,0,1
310,1085637.56,1085637.56,0,0,1085637.56,0,1,0,0,0,0,1
310,2081051.56,2081051.56,0,0,0,0,0,0,0,1,0,1
310,2081051.56,2081051.56,0,3480217.18,5561268.74,0,1,0,0,0,0,1
310,1868438.44,1868438.44,0,0,0,0,0,0,0,1,0,1
310,1868438.44,1868438.44,0,0,1868438.44,0,1,0,0,0,0,1
310,1334919.42,1334919.42,0,0,0,0,0,0,0,1,0,1
310,1334919.42,1334919.42,0,2565752.24,3900671.66,0,1,0,0,0,0,1
311,268366.47,268366.47,0,0,0,0,0,0,0,1,0,1
311,268366.47,268366.47,0,6454803.87,6723170.34,0,1,0,0,0,0,1
311,8589704.49,8589704.49,0,0,0,0,0,0,0,1,0,1
311,8589704.49,8589704.49,0,2811300.49,11401004.98,0,1,0,0,0,0,1
311,227624.3,227624.3,0,0,0,0,0,0,0,1,0,1
311,227624.3,227624.3,0,0,227624.3,0,1,0,0,0,0,1
311,1275236.3,1275236.3,0,0,0,0,0,0,0,1,0,1
311,1275236.3,1275236.3,0,10656.62,1285892.92,0,1,0,0,0,0,1
311,98050.29,98050.29,0,0,0,0,0,0,0,1,0,1
311,98050.29,98050.29,0,0,98050.29,0,1,0,0,0,0,1
311,6558087.93,6558087.93,0,0,0,0,0,0,0,1,0,1
311,6558087.93,6558087.93,0,0,6558087.93,0,1,0,0,0,0,1
311,2479691.37,2479691.37,0,0,0,0,0,0,0,1,0,1
311,2479691.37,2479691.37,0,16351.96,2496043.32,0,1,0,0,0,0,1
311,225301.45,225301.45,0,0,0,0,0,0,0,1,0,1
311,225301.45,225301.45,0,358027.9,583329.35,0,1,0,0,0,0,1
312,608290.12,608290.12,0,0,0,0,0,0,0,1,0,1
312,608290.12,608290.12,0,187218.01,795508.14,0,1,0,0,0,0,1
312,134383.84,134383.84,0,0,0,0,0,0,0,1,0,1
312,134383.84,134383.84,0,1034013.27,1168397.11,0,1,0,0,0,0,1
312,10000000,16580427.81,6580427.81,0,0,0,0,0,0,1,0,1
312,10000000,10000000,0,0,10000000,0,1,0,0,0,0,1
312,6580427.81,6580427.81,0,0,0,0,0,0,0,1,0,1
312,6580427.81,6580427.81,0,0,6580427.81,0,1,0,0,0,0,1
312,117345.35,117345.35,0,0,0,0,0,0,0,1,0,1
312,117345.35,117345.35,0,0,117345.35,0,1,0,0,0,0,1
313,1202443.49,1202443.49,0,0,0,0,0,0,0,1,0,1
313,1202443.49,1202443.49,0,193304.8,1395748.29,0,1,0,0,0,0,1
313,1467324.96,1467324.96,0,0,0,0,0,0,0,1,0,1
313,1467324.96,1467324.96,0,75565.92,1542890.88,0,1,0,0,0,0,1
313,124121.57,124121.57,0,0,0,0,0,0,0,1,0,1
313,124121.57,124121.57,0,413610.96,537732.53,0,1,0,0,0,0,1
313,5818863.13,5818863.13,0,0,0,0,0,0,0,1,0,1
313,5818863.13,5818863.13,0,227196.79,6046059.92,0,1,0,0,0,0,1
313,1348095.12,1348095.12,0,0,0,0,0,0,0,1,0,1
313,1348095.12,1348095.12,0,0,1348095.12,0,1,0,0,0,0,1
314,271150.29,271150.29,0,0,0,0,0,0,0,1,0,1
314,271150.29,271150.29,0,105282.66,376432.95,0,1,0,0,0,0,1
314,59893.41,59893.41,0,0,0,0,0,0,0,1,0,1
314,59893.41,59893.41,0,2411666.65,2471560.05,0,1,0,0,0,0,1
314,2984434.36,2984434.36,0,0,0,0,0,0,0,1,0,1
314,2984434.36,2984434.36,0,5498919.48,8483353.84,0,1,0,0,0,0,1
315,5863.97,5863.97,0,0,0,0,0,0,0,1,0,1
315,5863.97,5863.97,0,0,5863.97,0,1,0,0,0,0,1
315,76640.82,76640.82,0,0,0,0,0,0,0,1,0,1
315,76640.82,76640.82,0,0,76640.82,0,1,0,0,0,0,1
315,3972968.92,3972968.92,0,0,0,0,0,0,0,1,0,1
315,3972968.92,3972968.92,0,254133.26,4227102.18,0,1,0,0,0,0,1
315,4713935.64,4713935.64,0,0,0,0,0,0,0,1,0,1
315,4713935.64,4713935.64,0,529413.85,5243349.49,0,1,0,0,0,0,1
315,82648.3,82648.3,0,0,0,0,0,0,0,1,0,1
315,82648.3,82648.3,0,403817.5,486465.79,0,1,0,0,0,0,1
315,7748802,7748802,0,0,0,0,0,0,0,1,0,1
315,7748802,7748802,0,0,7748802,0,1,0,0,0,0,1
316,634911.47,634911.47,0,0,0,0,0,0,0,1,0,1
316,634911.47,634911.47,0,8841.66,643753.13,0,1,0,0,0,0,1
316,1825908.12,1825908.12,0,0,0,0,0,0,0,1,0,1
316,1825908.12,1825908.12,0,0,1825908.12,0,1,0,0,0,0,1
316,607684.02,607684.02,0,0,0,0,0,0,0,1,0,1
316,607684.02,607684.02,0,1788810.68,2396494.7,0,1,0,0,0,0,1
316,158279.4,158279.4,0,0,0,0,0,0,0,1,0,1
316,158279.4,158279.4,0,778522.62,936802.02,0,1,0,0,0,0,1
316,72665.95,72665.95,0,0,0,0,0,0,0,1,0,1
316,72665.95,72665.95,0,31012.3,103678.25,0,1,0,0,0,0,1
316,1340263.67,1340263.67,0,0,0,0,0,0,0,1,0,1
316,1340263.67,1340263.67,0,371963.94,1712227.61,0,1,0,0,0,0,1
317,493.28,493.28,0,0,0,0,0,0,0,1,0,1
317,493.28,493.28,0,1078812.78,1079306.06,0,1,0,0,0,0,1
317,241337.83,241337.83,0,0,0,0,0,0,0,1,0,1
317,241337.83,241337.83,0,1170157.34,1411495.17,0,1,0,0,0,0,1
317,322991.82,322991.82,0,0,0,0,0,0,0,1,0,1
317,322991.82,322991.82,0,57138.9,380130.72,0,1,0,0,0,0,1
317,46779.04,46779.04,0,0,0,0,0,0,0,1,0,1
317,46779.04,46779.04,0,0,46779.04,0,1,0,0,0,0,1
317,7535.58,7535.58,0,0,0,0,0,0,0,1,0,1
317,7535.58,7535.58,0,44609.54,52145.11,0,1,0,0,0,0,1
317,487276.8,487276.8,0,0,0,0,0,0,0,1,0,1
317,487276.8,487276.8,0,0,487276.8,0,1,0,0,0,0,1
317,1160652.82,1160652.82,0,0,0,0,0,0,0,1,0,1
317,1160652.82,1160652.82,0,249210.51,1409863.33,0,1,0,0,0,0,1
317,5741.05,5741.05,0,0,0,0,0,0,0,1,0,1
317,5741.05,5741.05,0,1657816.03,1663557.07,0,1,0,0,0,0,1
317,223228.11,223228.11,0,0,0,0,0,0,0,1,0,1
317,223228.11,223228.11,0,252901.53,476129.65,0,1,0,0,0,0,1
317,681007.64,681007.64,0,0,0,0,0,0,0,1,0,1
317,681007.64,681007.64,0,660790.68,1341798.32,0,1,0,0,0,0,1
318,756426.12,756426.12,0,0,0,0,0,0,0,1,0,1
318,756426.12,756426.12,0,1612984.89,2369411.01,0,1,0,0,0,0,1
318,247455.25,247455.25,0,0,0,0,0,0,0,1,0,1
318,247455.25,247455.25,0,2691845.54,2939300.79,0,1,0,0,0,0,1
318,688473.32,688473.32,0,0,0,0,0,0,0,1,0,1
318,688473.32,688473.32,0,47171.96,735645.29,0,1,0,0,0,0,1
319,4895343.33,4895343.33,0,0,0,0,0,0,0,1,0,1
319,4895343.33,4895343.33,0,286035.4,5181378.73,0,1,0,0,0,0,1
319,88424.06,88424.06,0,0,0,0,0,0,0,1,0,1
319,88424.06,88424.06,0,1058979.19,1147403.25,0,1,0,0,0,0,1
319,1033878.67,1033878.67,0,0,0,0,0,0,0,1,0,1
319,1033878.67,1033878.67,0,6177505.77,7211384.44,0,1,0,0,0,0,1
319,92545.17,92545.17,0,0,0,0,0,0,0,1,0,1
319,92545.17,92545.17,0,0,92545.17,0,1,0,0,0,0,1
320,767879.02,767879.02,0,0,0,0,0,0,0,1,0,1
320,767879.02,767879.02,0,302527.93,1070406.95,0,1,0,0,0,0,1
320,171200.54,171200.54,0,0,0,0,0,0,0,1,0,1
320,171200.54,171200.54,0,76266.33,247466.87,0,1,0,0,0,0,1
320,34099.1,34099.1,0,0,0,0,0,0,0,1,0,1
320,34099.1,34099.1,0,0,34099.1,0,1,0,0,0,0,1
320,8950011.46,8950011.46,0,0,0,0,0,0,0,1,0,1
320,8950011.46,8950011.46,0,3501917.61,12451929.08,0,1,0,0,0,0,1
320,62318.91,62318.91,0,0,0,0,0,0,0,1,0,1
320,62318.91,62318.91,0,975697.67,1038016.58,0,1,0,0,0,0,1
320,148305.3,148305.3,0,0,0,0,0,0,0,1,0,1
320,148305.3,148305.3,0,0,148305.3,0,1,0,0,0,0,1
320,248409.56,248409.56,0,0,0,0,0,0,0,1,0,1
320,248409.56,248409.56,0,2156174.28,2404583.85,0,1,0,0,0,0,1
321,351268.75,351268.75,0,0,0,0,0,0,0,1,0,1
321,351268.75,351268.75,0,767889.35,1119158.1,0,1,0,0,0,0,1
321,59628.24,59628.24,0,0,0,0,0,0,0,1,0,1
321,59628.24,59628.24,0,686111.28,745739.53,0,1,0,0,0,0,1
